Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
22,11.5,T,0.5,-,-,-,-,-,-,T,T,-
23,-,10.5,13.5,3.5,T,-,-,-,-,T,T,-
24,-,-,1.5,-,4.0,-,-,T,-,-,-,-
25,T,-,T,-,T,6.0,-,-,-,-,T,-
26,-,-,-,-,95.0,-,-,-,-,-,-,-
27,-,-,-,-,17.0,T,-,-,-,-,-,-
28,9.0,-,0.5,-,-,2.5,-,6.5,-,-,-,-
29,13.0,,-,-,-,1.0,-,T,0.5,-,-,-
30,-,,-,-,T,2.0,15.5,T,-,T,-,-
31,-,,-,,-,,16.0,-,,3.0,,-
總和值,40.5,51.0,27.0,6.0,223.0,154.0,165.0,297.5,25.5,3.5,1.0,7.0
1,T,-,-,0.5,-,-,2.5,-,12.0,-,-,-
2,0.5,-,-,-,-,-,0.5,T,6.5,-,-,-
3,-,-,-,-,-,9.0,-,-,10.0,-,-,-
4,-,-,-,-,-,-,-,-,28.5,T,-,T
5,-,-,-,-,-,-,-,-,T,T,-,-
6,-,T,-,-,-,-,-,0.5,0.5,13.0,-,-
7,-,-,-,T,14.5,-,-,10.5,143.5,T,-,-
8,-,-,-,-,1.5,-,-,18.5,94.0,4.0,-,-
9,-,-,-,-,-,-,-,14.0,49.5,-,-,-
10,-,-,-,-,-,T,-,190.5,48.5,-,-,-
11,T,-,-,-,-,34.5,18.5,52.0,0.5,-,-,-
12,-,-,-,-,-,65.0,11.0,4.0,-,-,-,T
13,-,-,-,-,T,24.0,-,5.0,-,-,-,-
14,-,T,-,-,T,7.5,-,35.0,-,-,-,-
15,-,-,-,-,5.0,13.5,T,14.5,-,-,-,-
16,T,-,-,-,1.0,0.5,12.5,9.5,-,T,-,-
17,-,-,-,-,-,-,-,3.0,-,T,-,T
18,-,-,-,-,-,-,1.5,18.0,-,-,-,-
19,-,-,-,T,1.5,-,29.0,2.0,-,-,-,-
20,-,-,-,0.5,T,-,12.0,-,-,-,-,7.0
21,-,-,-,T,-,T,T,T,-,-,-,T
22,-,-,-,-,-,1.5,-,-,-,-,-,-
23,-,-,-,-,4.0,0.5,5.5,-,-,-,-,T
24,-,-,-,-,-,-,-,-,-,-,-,-
25,-,-,T,-,-,-,8.0,T,-,-,-,-
26,-,-,T,-,T,23.0,11.0,-,-,-,-,-
27,-,-,-,-,-,0.5,20.0,-,-,-,-,T
28,-,-,T,-,-,T,106.0,-,0.5,-,-,5.5
29,-,,-,-,-,-,-,T,-,-,T,-
30,-,,-,-,0.5,-,26.0,T,-,-,-,2.5
31,-,,-,,0.5,,T,33.0,,-,,-
總和值,0.5,T,T,1.0,28.5,179.5,264.0,410.0,394.0,17.0,T,15.0
